,Idrecorrido,Powercod,Rutasalida,Placa,Capacidad,Fechaprogramacion,Horaprogramacion,Ingreso_Salida,Latitud,Longitud
12387,1514.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:08,ENTRADA,10.4068566666667,-75.50538
12388,1514.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:08,ENTRADA,10.4068566666667,-75.50538
12389,1514.0,F24951BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:10,ENTRADA,10.4062333333333,-75.5017833333333
12390,1515.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:12,ENTRADA,10.3781183333333,-75.4977783333333
12391,1514.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:13,ENTRADA,10.40359,-75.4973483333333
12392,1515.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:14,ENTRADA,10.381295,-75.49539
12393,1514.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:16,ENTRADA,10.3979883333333,-75.49329
12394,1515.0,DA9D28A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:18,ENTRADA,10.3797516666667,-75.485075
12395,1514.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:21,ENTRADA,10.39391,-75.4844033333333
12396,1515.0,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:22,ENTRADA,10.3790933333333,-75.4757016666667
12397,1515.0,C44A8F5A,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:22,ENTRADA,10.37899,-75.47462
12398,1515.0,AAB07239,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:24,ENTRADA,10.3787033333333,-75.4716133333333
12399,1515.0,DA1B69A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:24,ENTRADA,10.3787033333333,-75.4716133333333
12400,1515.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:25,ENTRADA,10.3796633333333,-75.4708433333333
12401,1514.0,66676576,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:26,ENTRADA,10.3905666666667,-75.4786616666667
12402,1514.0,C6B99C84,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:37,ENTRADA,10.371765,-75.455835
12403,1517.0,56D3AA84,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:57,SALIDA,10.33923,-75.4929116666667
12404,1517.0,06F16D88,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:57,SALIDA,10.3392683333333,-75.4929266666667
12405,1516.0,2652B784,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,6:59,SALIDA,10.3391833333333,-75.4929366666667
12406,1517.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,6:59,SALIDA,10.3392533333333,-75.4928983333333
12407,1516.0,1AD7E5B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,7:02,SALIDA,10.3391833333333,-75.4929366666667
12408,1517.0,BA10F1B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,7:03,SALIDA,10.3392283333333,-75.4929016666667
12409,1517.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,7:05,SALIDA,10.3392283333333,-75.4929016666667
12410,1517.0,03B839A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,7:11,SALIDA,10.3392716666667,-75.4929466666667
12411,1517.0,AAC5E8B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,7:12,SALIDA,10.339235,-75.492915
12412,1518.0,FA3D44A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,17:46,ENTRADA,10.3902466666667,-75.4922816666667
12413,1518.0,2609B184,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,17:52,ENTRADA,10.38848,-75.5028
12414,1518.0,86F0B684,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,17:52,ENTRADA,10.3884816666667,-75.5029366666667
12415,1518.0,3AE22BA5,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,17:55,ENTRADA,10.3888333333333,-75.5142233333333
12416,1518.0,1A547139,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,18:11,ENTRADA,10.37836,-75.49767
12417,1519.0,D650B084,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,18:12,ENTRADA,10.41523,-75.52005
12418,1518.0,4A0FE2B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,18:14,ENTRADA,10.381395,-75.4954883333333
12419,1519.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,18:18,ENTRADA,10.4089033333333,-75.5122816666667
12420,1518.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,18:22,ENTRADA,10.3797133333333,-75.4824033333333
12421,1518.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,18:24,ENTRADA,10.3793883333333,-75.479525
12422,1518.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,18:27,ENTRADA,10.378985,-75.4740866666667
12423,1519.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,18:30,ENTRADA,10.3995433333333,-75.5188533333333
12424,1521.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:04,SALIDA,10.3391866666667,-75.4929716666667
12425,1520.0,F24951BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:06,SALIDA,10.339305,-75.492925
12426,1521.0,C44A8F5A,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:06,SALIDA,10.339255,-75.4929583333333
12427,1520.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:07,SALIDA,10.339305,-75.492925
12428,1520.0,66676576,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:07,SALIDA,10.339305,-75.492925
12429,1520.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:07,SALIDA,10.339305,-75.492925
12430,1520.0,66676576,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:07,SALIDA,10.339305,-75.492925
12431,1520.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:08,SALIDA,10.339305,-75.492925
12432,1520.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:09,SALIDA,10.339305,-75.492925
12433,1520.0,8A557D39,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:10,SALIDA,10.339305,-75.492925
12434,1520.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:11,SALIDA,10.339305,-75.492925
12435,1521.0,EA16F2B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:12,SALIDA,10.3392266666667,-75.4929416666667
12436,1521.0,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:12,SALIDA,10.3392266666667,-75.4929416666667
12437,1521.0,220C51BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:15,SALIDA,10.3392266666667,-75.4929416666667
12438,1521.0,A24653BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/02/2024,19:17,SALIDA,10.3391366666667,-75.49295
12439,1520.0,366FA484,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/02/2024,19:17,SALIDA,10.339305,-75.492925
12440,1522.0,FA3D44A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/03/2024,7:03,SALIDA,10.3391833333333,-75.4928916666667
12441,1522.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/03/2024,7:10,SALIDA,10.3391166666667,-75.4928816666667
12442,1522.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/03/2024,7:12,SALIDA,10.3392066666667,-75.492895
12443,1522.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/03/2024,7:16,SALIDA,10.3391166666667,-75.4929033333333
12444,1523.0,4A25F6B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,5:45,ENTRADA,10.438685,-75.5197283333333
12445,1523.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,5:55,ENTRADA,10.4152866666667,-75.520015
12446,1524.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,5:57,ENTRADA,10.3899833333333,-75.49381
12447,1524.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,5:57,ENTRADA,10.3896383333333,-75.4958766666667
12448,1523.0,56D3AA84,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,5:58,ENTRADA,10.4119983333333,-75.521335
12449,1523.0,4A973EA5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,5:58,ENTRADA,10.4119983333333,-75.521335
12450,1524.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:00,ENTRADA,10.388455,-75.5028583333333
12451,1524.0,AAE37939,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:02,ENTRADA,10.387705,-75.5114133333333
12452,1524.0,4A2544A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:03,ENTRADA,10.3887616666667,-75.51423
12453,1524.0,AAC5E8B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:03,ENTRADA,10.3887616666667,-75.51423
12454,1523.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:04,ENTRADA,10.4075833333333,-75.50957
12455,1523.0,74E3E75A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:04,ENTRADA,10.4075833333333,-75.50957
12456,1523.0,56396276,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:04,ENTRADA,10.4075833333333,-75.50957
12457,1523.0,03B839A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:11,ENTRADA,10.39918,-75.49369
12458,1523.0,CA8644A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:11,ENTRADA,10.3980066666667,-75.4933083333333
12459,1523.0,DA8B68A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:11,ENTRADA,10.3980066666667,-75.4933083333333
12460,1523.0,7465D35A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:11,ENTRADA,10.3980066666667,-75.4933083333333
12461,1523.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:11,ENTRADA,10.3980066666667,-75.4933083333333
12462,1523.0,04DAB85A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:14,ENTRADA,10.39445,-75.488125
12463,1523.0,464C6A88,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:19,ENTRADA,10.390575,-75.4786933333333
12464,1524.0,469F6F88,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:20,ENTRADA,10.3799233333333,-75.4879933333333
12465,1524.0,DA9D28A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:21,ENTRADA,10.3797366666667,-75.4849816666667
12466,1524.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:24,ENTRADA,10.3796133333333,-75.481675
12467,1524.0,DACC73A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:24,ENTRADA,10.37932,-75.4791033333333
12468,1524.0,2A7F44A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:29,ENTRADA,10.3789883333333,-75.4749416666667
12469,1524.0,36958084,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:30,ENTRADA,10.3788683333333,-75.4730766666667
12470,1524.0,AAB07239,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:31,ENTRADA,10.3787416666667,-75.4717233333333
12471,1523.0,C6B99C84,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:44,ENTRADA,10.3715,-75.4556766666667
12472,1524.0,CADB83A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,6:57,ENTRADA,10.3391766666667,-75.4928933333333
12473,1523.0,7AF137A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/04/2024,6:59,ENTRADA,10.339245,-75.492895
12474,1525.0,5A24E4B0,Ruta 6 Domingos,TVB862,22.0,03/04/2024,7:09,SALIDA,10.3391483333333,-75.4929133333333
12475,1526.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.3392033333333,-75.4928883333333
12476,1526.0,FA3D44A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.33923,-75.4928666666667
12477,1526.0,3AE22BA5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.33923,-75.4928666666667
12478,1526.0,8A9240A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.3392266666667,-75.4928766666667
12479,1526.0,E4CDB75A,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.339215,-75.4928783333333
12480,1526.0,220C51BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:16,SALIDA,10.33923,-75.49286
12481,1526.0,43283AA3,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:17,SALIDA,10.33923,-75.49286
12482,1526.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,7:18,SALIDA,10.339255,-75.492875
12483,1527.0,AAB07239,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:21,SALIDA,10.339185,-75.4929616666667
12484,1527.0,469F6F88,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:27,SALIDA,10.339265,-75.4929166666667
12485,1527.0,AAE37939,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:27,SALIDA,10.33923,-75.49293
12486,1527.0,2A7F44A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:28,SALIDA,10.33923,-75.49293
12487,1527.0,DAC9EAB0,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:28,SALIDA,10.33923,-75.49293
12488,1527.0,06F16D88,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:28,SALIDA,10.33923,-75.49293
12489,1527.0,6A79EAB0,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:30,SALIDA,10.33923,-75.49293
12490,1527.0,DA2DE9B0,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:31,SALIDA,10.33923,-75.49293
12491,1527.0,7AF137A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:33,SALIDA,10.33923,-75.49293
12492,1527.0,CADB83A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/04/2024,16:34,SALIDA,10.33923,-75.49293
12493,1528.0,2A45EAB0,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,17:44,ENTRADA,10.3898433333333,-75.4948633333333
12494,1528.0,7A38DFB0,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,17:51,ENTRADA,10.3884566666667,-75.502805
12495,1528.0,366FA484,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,17:51,ENTRADA,10.3884566666667,-75.502805
12496,1528.0,220C51BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,17:55,ENTRADA,10.3889,-75.5144683333333
12497,1528.0,73A4A3A3,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,17:58,ENTRADA,10.38502,-75.5069466666667
12498,1529.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:05,ENTRADA,10.4068,-75.504985
12499,1529.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:05,ENTRADA,10.4067383333333,-75.5045333333333
12500,1529.0,F24951BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:09,ENTRADA,10.4061716666667,-75.5015483333333
12501,1528.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:10,ENTRADA,10.3781083333333,-75.4977833333333
12502,1528.0,66686676,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:17,ENTRADA,10.379065,-75.4900483333333
12503,1529.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:19,ENTRADA,10.3983666666667,-75.493545
12504,1528.0,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:28,ENTRADA,10.3790766666667,-75.475745
12505,1528.0,B29F50BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:28,ENTRADA,10.3790583333333,-75.4753216666667
12506,1529.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:32,ENTRADA,10.3939216666667,-75.4844983333333
12507,1528.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:32,ENTRADA,10.3794783333333,-75.4709783333333
12508,1529.0,66676576,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,18:39,ENTRADA,10.3904416666667,-75.4784366666667
12509,1528.0,A24653BE,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,18:40,ENTRADA,10.3801266666667,-75.4637666666667
12510,1531.0,7465D35A,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,19:07,SALIDA,10.3393116666667,-75.4928416666667
12511,1530.0,DA1B69A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,19:13,SALIDA,10.33933,-75.4929216666667
12512,1531.0,03B839A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,19:13,SALIDA,10.3392233333333,-75.4929016666667
12513,1531.0,56396276,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,19:13,SALIDA,10.3392233333333,-75.4929016666667
12514,1530.0,DA9D28A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,19:18,SALIDA,10.33933,-75.4929216666667
12515,1531.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,19:18,SALIDA,10.3392233333333,-75.4929016666667
12516,1531.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/04/2024,19:19,SALIDA,10.3392233333333,-75.4929016666667
12517,1530.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,03/04/2024,19:40,SALIDA,10.379635,-75.481795
12518,1533.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,5:56,ENTRADA,10.3899783333333,-75.49382
12519,1533.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,5:57,ENTRADA,10.3896133333333,-75.4958933333333
12520,1532.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,5:57,ENTRADA,10.4152483333333,-75.5200216666667
12521,1532.0,4A973EA5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:00,ENTRADA,10.4120033333333,-75.52133
12522,1532.0,56D3AA84,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:01,ENTRADA,10.4120033333333,-75.52133
12523,1533.0,AAE37939,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:01,ENTRADA,10.3876983333333,-75.5114083333333
12524,1533.0,4A2544A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:02,ENTRADA,10.3887716666667,-75.5142083333333
12525,1533.0,AAC5E8B0,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:02,ENTRADA,10.3887716666667,-75.5142083333333
12526,1532.0,74E3E75A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:05,ENTRADA,10.407595,-75.5095516666667
12527,1532.0,B37B39A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:05,ENTRADA,10.407595,-75.5095516666667
12528,1532.0,56396276,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:05,ENTRADA,10.407595,-75.5095516666667
12529,1532.0,7AF137A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:10,ENTRADA,10.4027116666667,-75.4960516666667
12530,1533.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:11,ENTRADA,10.378045,-75.4980766666667
12531,1532.0,03B839A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:12,ENTRADA,10.3991616666667,-75.49368
12532,1532.0,63FDA3A3,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:13,ENTRADA,10.3979833333333,-75.493285
12533,1532.0,7465D35A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:13,ENTRADA,10.3979833333333,-75.493285
12534,1532.0,CA8644A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:13,ENTRADA,10.3979833333333,-75.493285
12535,1532.0,DA8B68A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:13,ENTRADA,10.3979833333333,-75.493285
12536,1532.0,04DAB85A,Ruta 2 Daniel Lemaitre,TVB199,31.0,03/05/2024,6:16,ENTRADA,10.3944583333333,-75.4880966666667
12537,1533.0,EA67DFB0,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:16,ENTRADA,10.3813483333333,-75.4954216666667
12538,1533.0,469F6F88,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:20,ENTRADA,10.379905,-75.48793
12539,1533.0,DA9D28A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:21,ENTRADA,10.379735,-75.4850583333333
12540,1533.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:23,ENTRADA,10.3795933333333,-75.4816983333333
12541,1533.0,DACC73A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:25,ENTRADA,10.379305,-75.4790583333333
12542,1533.0,2A7F44A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:28,ENTRADA,10.3789766666667,-75.4749133333333
12543,1533.0,CADB83A5,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:29,ENTRADA,10.3788616666667,-75.4730866666667
12544,1533.0,36958084,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:29,ENTRADA,10.3788616666667,-75.4730866666667
12545,1533.0,AAB07239,Ruta 3 Blas de Lezo,TVB862,22.0,03/05/2024,6:29,ENTRADA,10.3787166666667,-75.4716266666667
12546,1535.0,0A366CA5,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:14,SALIDA,10.3392,-75.4929116666667
12547,1535.0,B3353AA3,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:14,SALIDA,10.339215,-75.4928983333333
12548,1535.0,0A17EDB0,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:14,SALIDA,10.339215,-75.4928983333333
12549,1535.0,0648B384,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:14,SALIDA,10.33922,-75.4928633333333
12550,1535.0,6A128539,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:15,SALIDA,10.339225,-75.4928533333333
12551,1535.0,3A553FA5,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:15,SALIDA,10.339225,-75.4928533333333
12552,1535.0,D3D69399,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:15,SALIDA,10.3392033333333,-75.4928416666667
12553,1536.0,AA9144A5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12554,1536.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12555,1536.0,9A38DDB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12556,1536.0,366FA484,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12557,1536.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12558,1535.0,66686676,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:17,SALIDA,10.339205,-75.4929016666667
12559,1536.0,73A4A3A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:17,SALIDA,10.339205,-75.4927616666667
12560,1536.0,D3D69399,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:18,SALIDA,10.339205,-75.4927616666667
12561,1535.0,265A6488,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:18,SALIDA,10.339205,-75.4929016666667
12562,1536.0,F24951BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:18,SALIDA,10.339205,-75.4927616666667
12563,1536.0,0A366CA5,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:18,SALIDA,10.339205,-75.4927616666667
12564,1535.0,220C51BE,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:18,SALIDA,10.339205,-75.4929016666667
12565,1535.0,63143AA3,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:18,SALIDA,10.339205,-75.4929016666667
12566,1535.0,7A38DFB0,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:18,SALIDA,10.339205,-75.4929016666667
12567,1536.0,66676576,Ruta 2 Daniel Lemaitre,TVC949,16.0,03/05/2024,7:18,SALIDA,10.339205,-75.4927616666667
12568,1535.0,B29F50BE,Ruta 1 Olaya,TVB862,22.0,03/05/2024,7:18,SALIDA,10.339205,-75.4929016666667
12569,1537.0,AAB07239,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:14,SALIDA,10.3393733333333,-75.4930583333333
12570,1537.0,4A2544A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:25,SALIDA,10.3391333333333,-75.4928916666667
12571,1537.0,469F6F88,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:28,SALIDA,10.3392333333333,-75.492925
12572,1537.0,6A79EAB0,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:29,SALIDA,10.339215,-75.49295
12573,1537.0,A692AA84,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:29,SALIDA,10.339215,-75.49295
12574,1537.0,DA2DE9B0,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:30,SALIDA,10.339215,-75.49295
12575,1537.0,36958084,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:30,SALIDA,10.339215,-75.49295
12576,1537.0,CADB83A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:31,SALIDA,10.339215,-75.49295
12577,1537.0,06F16D88,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:33,SALIDA,10.339215,-75.49295
12578,1537.0,DACC73A5,Ruta 5 Ceballos ADM,TVB862,22.0,03/05/2024,16:33,SALIDA,10.339215,-75.49295
